,car,price,body,mileage,engType,registration,year,years since
6987,VAZ,2450.0,sedan,152,Petrol,yes,2005,11
6988,Volkswagen,10000.0,van,220,Diesel,yes,2008,8
6989,VAZ,9151.35,vagon,0,Petrol,yes,2016,0
6991,Toyota,13500.0,crossover,150,Gas,yes,2002,14
6992,BMW,33500.0,sedan,1,Petrol,yes,2015,1
6996,Volkswagen,9900.0,van,149,Diesel,yes,2013,3
6998,Mercedes-Benz,115000.0,sedan,47,Petrol,yes,2013,3
7001,Volkswagen,9800.0,van,220,Diesel,yes,2008,8
7004,Mercedes-Benz,2600.0,hatch,178,Diesel,no,1999,17
7011,Volkswagen,4500.0,hatch,199,Petrol,yes,1996,20
7012,Toyota,12000.0,sedan,133,Gas,yes,2008,8
7014,Volkswagen,4300.0,vagon,289,Petrol,yes,1994,22
7017,Volkswagen,4400.0,sedan,290,Gas,yes,1997,19
7023,Volkswagen,7800.0,van,380,Diesel,yes,1999,17
7024,Volkswagen,14000.0,crossover,194,Gas,yes,2004,12
7026,Mercedes-Benz,22000.0,crossover,225,Gas,yes,2007,9
7027,BMW,5000.0,sedan,305,Petrol,yes,1995,21
7030,BMW,24999.0,vagon,24,Petrol,yes,2012,4
7031,Volkswagen,17900.0,crossover,70,Petrol,yes,2012,4
7033,Toyota,15500.0,sedan,129,Other,yes,2008,8
7040,BMW,5000.0,sedan,400,Petrol,yes,1991,25
7043,Toyota,17200.0,crossover,149,Petrol,yes,2008,8
7047,Volkswagen,12900.0,sedan,157,Gas,yes,2008,8
7048,Volkswagen,12700.0,van,164,Diesel,yes,2012,4
7050,Volkswagen,3300.0,sedan,200,Petrol,yes,1989,27
7052,VAZ,2850.0,sedan,150,Petrol,yes,2008,8
7058,Toyota,14900.0,hatch,100,Other,yes,2010,6
7059,Toyota,6900.0,hatch,109,Gas,yes,2007,9
7060,Volkswagen,24000.0,sedan,105,Diesel,yes,2012,4
7066,Toyota,9950.0,sedan,142,Petrol,yes,2008,8
7069,Mercedes-Benz,6800.0,van,250,Diesel,yes,2003,13
7070,Mercedes-Benz,5400.0,other,300,Gas,yes,1997,19
7073,VAZ,2150.0,hatch,180,Gas,yes,1996,20
7080,VAZ,1350.0,sedan,233,Petrol,yes,1984,32
7082,Volkswagen,8300.0,hatch,147,Gas,yes,2006,10
7090,VAZ,2600.0,vagon,37,Petrol,yes,2006,10
7091,Toyota,8700.0,hatch,38,Petrol,yes,2008,8
7100,VAZ,3550.0,hatch,67,Petrol,yes,2008,8
7105,Mercedes-Benz,18500.0,sedan,143,Petrol,yes,2007,9
7107,Mercedes-Benz,5800.0,van,282,Diesel,yes,2001,15
7109,Volkswagen,24500.0,crossover,62,Diesel,yes,2012,4
7111,Mercedes-Benz,39500.0,sedan,30,Petrol,yes,2014,2
7112,Toyota,19900.0,sedan,28,Petrol,yes,2014,2
7113,BMW,36900.0,crossover,82,Petrol,yes,2010,6
7116,VAZ,3600.0,sedan,189,Gas,yes,2007,9
7122,Toyota,4650.0,hatch,170,Petrol,yes,2002,14
7123,Toyota,3800.0,sedan,220,Petrol,yes,1994,22
7125,Mercedes-Benz,102800.0,van,0,Diesel,yes,2016,0
7135,BMW,8400.0,sedan,220,Gas,yes,2001,15
7138,Volkswagen,18500.0,sedan,217,Diesel,yes,2006,10
7144,VAZ,3899.0,sedan,67,Petrol,yes,2012,4
7146,Mercedes-Benz,8200.0,sedan,260,Diesel,yes,1997,19
7148,BMW,8850.0,vagon,280,Diesel,yes,2000,16
7150,BMW,13700.0,sedan,122,Petrol,yes,2007,9
7152,Volkswagen,4100.0,sedan,88,Gas,yes,1993,23
7153,BMW,4800.0,vagon,400,Diesel,yes,1994,22
7156,VAZ,2000.0,sedan,42,Petrol,yes,1987,29
7159,Mercedes-Benz,5900.0,crossover,271,Diesel,no,2003,13
7160,Mercedes-Benz,4000.0,crossover,287,Diesel,no,2003,13
7164,BMW,62900.0,crossover,1,Diesel,yes,2016,0
7167,BMW,47000.0,other,5,Petrol,yes,2014,2
7171,BMW,8100.0,vagon,180,Diesel,no,2011,5
7173,VAZ,1950.0,other,25,Gas,yes,1998,18
7174,VAZ,4000.0,hatch,104,Petrol,yes,2008,8
7176,Volkswagen,3600.0,sedan,320,Gas,yes,1989,27
7178,BMW,19900.0,other,218,Petrol,yes,2007,9
7179,BMW,34900.0,vagon,136,Diesel,yes,2012,4
7184,Mercedes-Benz,19900.0,other,52,Petrol,yes,2007,9
7188,BMW,21000.0,hatch,79,Petrol,yes,2013,3
7189,Mercedes-Benz,2300.0,hatch,175,Petrol,no,2000,16
7191,BMW,6500.0,sedan,1,Petrol,yes,1995,21
7192,Volkswagen,5300.0,vagon,259,Gas,yes,1995,21
7193,Mercedes-Benz,1950.0,sedan,1,Diesel,yes,1979,37
7196,BMW,45500.0,sedan,42,Diesel,yes,2014,2
7197,BMW,11700.0,sedan,270,Diesel,yes,2003,13
7198,Volkswagen,4999.0,hatch,131,Petrol,yes,2002,14
7205,Volkswagen,10800.0,van,156,Diesel,yes,2012,4
7206,Toyota,9003.15,sedan,43,Petrol,yes,2014,2
7209,BMW,5800.0,other,400,Petrol,yes,1998,18
7211,Volkswagen,10500.0,van,176,Diesel,yes,2012,4
7212,Mercedes-Benz,173333.0,other,0,Petrol,yes,2016,0
7224,Volkswagen,13500.0,sedan,104,Petrol,yes,2010,6
7226,BMW,31000.0,vagon,15,Other,yes,2015,1
7229,VAZ,3100.0,sedan,187,Petrol,yes,2007,9
7232,BMW,4100.0,sedan,350,Diesel,yes,1992,24
7236,BMW,8500.0,sedan,245,Petrol,yes,2002,14
7241,Mercedes-Benz,24500.0,crossover,236,Petrol,yes,2000,16
7242,VAZ,4700.0,sedan,16,Petrol,yes,2008,8
7243,Mercedes-Benz,8300.0,sedan,233,Diesel,yes,2001,15
7246,Toyota,12900.0,sedan,134,Gas,yes,2007,9
7254,Mercedes-Benz,13100.0,sedan,160,Petrol,yes,2003,13
7255,Mercedes-Benz,4000.0,sedan,405,Diesel,yes,1992,24
7258,Mercedes-Benz,8000.0,van,40,Diesel,yes,1999,17
7259,Volkswagen,9300.0,van,154,Gas,yes,2010,6
7262,Toyota,14700.0,hatch,98,Gas,yes,2013,3
7263,Mercedes-Benz,11800.0,sedan,150,Diesel,yes,2004,12
7264,Mercedes-Benz,42500.0,sedan,140,Petrol,yes,2011,5
7267,BMW,11800.0,crossover,210,Diesel,no,2006,10
7268,VAZ,703.95,sedan,187,Petrol,yes,1985,31
7270,BMW,3700.0,sedan,305,Petrol,no,2000,16
7272,VAZ,5100.0,crossover,5,Petrol,yes,2000,16
7273,Volkswagen,16450.0,van,143,Diesel,yes,2012,4
7276,Volkswagen,7800.0,vagon,289,Diesel,yes,2003,13
7277,Volkswagen,35000.0,sedan,74,Gas,yes,2011,5
7278,Mercedes-Benz,23500.0,van,161,Diesel,yes,2011,5
7285,Mercedes-Benz,74900.0,other,32,Petrol,yes,2007,9
7292,Toyota,26200.0,crossover,156,Gas,yes,2007,9
7293,Toyota,19200.0,crossover,190,Gas,yes,2005,11
7294,BMW,2800.0,sedan,300,Other,yes,1987,29
7297,Mercedes-Benz,11000.0,van,300,Diesel,yes,2007,9
7301,Volkswagen,34500.0,crossover,108,Diesel,yes,2012,4
7302,BMW,6499.0,other,230,Diesel,no,2002,14
7308,VAZ,6500.0,crossover,7,Gas,yes,2015,1
7312,Volkswagen,4500.0,vagon,220,Diesel,no,2005,11
7315,VAZ,2500.0,sedan,82,Petrol,yes,2007,9
7320,Mercedes-Benz,42500.0,sedan,110,Diesel,yes,2011,5
7322,Mercedes-Benz,3550.0,sedan,238,Diesel,no,2001,15
7323,Volkswagen,17200.0,van,230,Gas,yes,2008,8
7325,Toyota,27800.0,crossover,98,Diesel,yes,2013,3
7329,Toyota,26200.0,other,73,Diesel,yes,2012,4
7330,VAZ,4450.0,vagon,30,Petrol,yes,2012,4
7332,Toyota,17500.0,hatch,45,Petrol,yes,2014,2
7334,Volkswagen,10500.0,other,270,Diesel,yes,2007,9
7335,BMW,10800.0,other,191,Petrol,yes,2002,14
7336,Mercedes-Benz,35500.0,sedan,100,Petrol,yes,2010,6
7338,Volkswagen,12800.0,other,298,Diesel,yes,2005,11
7341,Volkswagen,10700.0,vagon,171,Diesel,yes,2010,6
7342,Mercedes-Benz,16555.0,sedan,159,Gas,yes,2006,10
7346,BMW,5800.0,sedan,270,Petrol,yes,1996,20
7358,Mercedes-Benz,6999.0,other,168,Petrol,yes,2001,15
7359,Toyota,8900.0,crossover,153,Petrol,yes,2003,13
7361,Mercedes-Benz,7500.0,sedan,187,Gas,yes,2001,15
7362,BMW,12500.0,crossover,176,Gas,yes,2002,14
7363,Toyota,5500.0,crossover,188,Petrol,yes,1999,17
7369,Mercedes-Benz,2100.0,other,350,Diesel,yes,1988,28
7371,Volkswagen,10900.0,sedan,136,Petrol,yes,2008,8
7373,VAZ,1100.0,sedan,38,Gas,yes,1990,26
7374,Volkswagen,9650.0,vagon,200,Gas,yes,2009,7
7377,BMW,12800.0,sedan,140,Petrol,yes,2005,11
7378,BMW,22500.0,other,100,Petrol,yes,2007,9
7379,Toyota,19800.0,crossover,44,Petrol,yes,2013,3
7380,Mercedes-Benz,6400.0,hatch,177,Diesel,no,2008,8
7383,BMW,19000.0,crossover,215,Diesel,yes,2006,10
7387,Volkswagen,51900.0,crossover,30,Diesel,yes,2015,1
7389,Volkswagen,10600.0,van,240,Diesel,yes,2009,7
7392,BMW,17700.0,sedan,98,Petrol,yes,2011,5
7398,Mercedes-Benz,2500.0,vagon,122,Petrol,yes,1987,29
7399,BMW,51500.0,crossover,23,Petrol,yes,2013,3
7401,BMW,39900.0,crossover,82,Petrol,yes,2011,5
7402,Toyota,35900.0,crossover,84,Diesel,yes,2013,3
7410,Mercedes-Benz,41500.0,other,26,Diesel,yes,2013,3
7411,VAZ,3300.0,sedan,103,Petrol,yes,2006,10
7413,Volkswagen,9599.0,sedan,88,Petrol,yes,2014,2
7415,Toyota,28900.0,crossover,120,Petrol,yes,2011,5
7416,Mercedes-Benz,11800.0,van,148,Diesel,yes,2010,6
7418,Toyota,35555.0,crossover,40,Petrol,yes,2013,3
7422,VAZ,3900.0,hatch,121,Petrol,yes,2008,8
7428,BMW,18777.0,sedan,134,Petrol,yes,2005,11
7429,Volkswagen,1800.0,sedan,250,Petrol,yes,1991,25
7436,BMW,4950.0,sedan,1,Petrol,yes,1996,20
7441,Toyota,9000.0,crossover,180,Gas,yes,2003,13
7442,Mercedes-Benz,13200.0,van,260,Diesel,yes,2008,8
7444,VAZ,3777.0,other,70,Petrol,yes,2007,9
7446,VAZ,3950.0,crossover,120,Gas,yes,2004,12
7453,Mercedes-Benz,20900.0,other,250,Diesel,yes,2007,9
7455,VAZ,537.225,sedan,87,Petrol,yes,1994,22
7458,Mercedes-Benz,4100.0,sedan,410,Diesel,yes,1998,18
7459,Toyota,26900.0,crossover,118,Petrol,yes,2011,5
7461,Toyota,17300.0,other,135,Gas,yes,2009,7
7462,Volkswagen,3500.0,hatch,220,Petrol,yes,1994,22
7466,Mercedes-Benz,7600.0,sedan,384,Petrol,yes,2000,16
7468,Toyota,18999.0,crossover,95,Petrol,yes,2011,5
7470,Mercedes-Benz,32000.0,crossover,176,Gas,yes,2003,13
7476,Volkswagen,35000.0,crossover,20,Diesel,yes,2014,2
7482,Mercedes-Benz,2700.0,sedan,350,Diesel,yes,1988,28
7483,BMW,23900.0,crossover,162,Petrol,yes,2007,9
7485,Volkswagen,55500.0,crossover,47,Diesel,yes,2016,0
7490,Mercedes-Benz,187555.0,other,0,Petrol,yes,2016,0
7491,Mercedes-Benz,109900.0,sedan,40,Diesel,yes,2014,2
7494,Mercedes-Benz,116500.0,sedan,25,Diesel,yes,2015,1
7498,BMW,64999.0,sedan,15,Petrol,yes,2012,4
7499,Mercedes-Benz,124000.0,crossover,0,Petrol,yes,2016,0
7504,Toyota,18990.0,crossover,95,Petrol,yes,2011,5
7506,Toyota,8900.0,other,180,Petrol,yes,2003,13
7508,Volkswagen,1450.0,hatch,200,Gas,no,1992,24
7520,Volkswagen,12999.0,van,250,Diesel,yes,2009,7
7524,Volkswagen,31500.0,crossover,1,Petrol,yes,2014,2
7529,BMW,11900.0,sedan,1,Petrol,yes,2002,14
7530,Toyota,12500.0,crossover,201,Petrol,yes,2006,10
7532,VAZ,3550.0,hatch,93,Petrol,yes,2008,8
7536,Mercedes-Benz,20500.0,sedan,222,Petrol,yes,2006,10
7538,Volkswagen,10900.0,vagon,185,Petrol,yes,2011,5
7540,Toyota,8420.0,other,150,Gas,yes,2005,11
7541,VAZ,3900.0,crossover,163,Petrol,yes,2002,14
7543,Mercedes-Benz,8000.0,sedan,300,Petrol,yes,2000,16
7545,Volkswagen,13900.0,vagon,123,Gas,yes,2013,3
7546,VAZ,3250.0,sedan,125,Gas,yes,2006,10
7548,Toyota,11700.0,crossover,126,Gas,yes,2008,8
7550,VAZ,1400.0,sedan,1,Gas,yes,1996,20
7552,Mercedes-Benz,1350.0,sedan,360,Diesel,no,1989,27
7553,VAZ,2650.0,sedan,101,Petrol,yes,2005,11
7555,VAZ,2400.0,vagon,187,Petrol,yes,2000,16
7556,Toyota,11800.0,sedan,90,Petrol,yes,2008,8
7558,VAZ,2950.0,hatch,167,Gas,yes,2005,11
7561,Volkswagen,11700.0,van,185,Petrol,yes,2008,8
7563,VAZ,2650.0,hatch,125,Petrol,yes,2004,12
7564,VAZ,1500.0,sedan,200,Petrol,yes,2000,16
7565,VAZ,3000.0,sedan,165,Other,yes,2006,10
7571,Mercedes-Benz,1700.0,sedan,300,Gas,no,1998,18
7576,Mercedes-Benz,22900.0,sedan,74,Diesel,yes,2011,5
7581,Mercedes-Benz,33900.0,other,100,Petrol,yes,2007,9
7587,Mercedes-Benz,57000.0,sedan,43,Petrol,yes,2012,4
7589,Volkswagen,7000.0,van,250,Diesel,yes,2004,12
7590,Toyota,39500.0,other,1,Diesel,yes,2016,0
7593,VAZ,2850.0,sedan,94,Petrol,yes,2007,9
7597,Mercedes-Benz,22000.0,crossover,160,Diesel,yes,2008,8
7606,Volkswagen,22000.0,crossover,123,Diesel,yes,2009,7
7614,VAZ,1555.0,sedan,125,Petrol,yes,1987,29
7617,VAZ,2500.0,hatch,200,Petrol,yes,2002,14
7620,VAZ,2300.0,hatch,137,Gas,yes,2004,12
7623,VAZ,3500.0,sedan,105,Gas,yes,2008,8
7626,Volkswagen,20900.0,sedan,25,Diesel,yes,2015,1
7636,Toyota,17777.0,other,120,Gas,yes,2006,10
7638,Toyota,39500.0,other,100,Diesel,yes,2008,8
7639,Toyota,21999.0,other,65,Petrol,yes,2012,4
7640,Toyota,63333.0,other,33,Diesel,yes,2013,3
7642,Toyota,25999.0,other,108,Petrol,yes,2008,8
7644,Toyota,16500.0,other,130,Gas,yes,2004,12
7648,VAZ,2000.0,hatch,162,Gas,yes,2001,15
7649,Volkswagen,6900.0,sedan,320,Gas,yes,2002,14
7651,Volkswagen,9599.0,sedan,140,Petrol,yes,2008,8
7653,VAZ,2650.0,hatch,120,Other,yes,2008,8
7656,Mercedes-Benz,43999.0,sedan,132,Diesel,yes,2010,6
7659,BMW,13000.0,sedan,90,Petrol,no,2008,8
7661,VAZ,1999.0,hatch,10,Petrol,yes,1993,23
7662,BMW,37500.0,other,55,Petrol,yes,2014,2
7665,BMW,18700.0,crossover,260,Diesel,yes,2006,10
7676,BMW,13950.0,crossover,278,Diesel,yes,2003,13
7678,Mercedes-Benz,11000.0,sedan,263,Diesel,yes,2001,15
7679,VAZ,1300.0,sedan,160,Gas,yes,1991,25
7681,BMW,19500.0,sedan,190,Petrol,yes,2004,12
7689,Volkswagen,2900.0,hatch,230,Petrol,yes,2000,16
7698,Mercedes-Benz,31990.0,crossover,95,Petrol,yes,2010,6
7699,Mercedes-Benz,24990.0,sedan,85,Petrol,yes,2008,8
7700,Mercedes-Benz,30500.0,sedan,89,Petrol,yes,2008,8
7701,Mercedes-Benz,23900.0,sedan,187,Petrol,yes,2007,9
7702,BMW,52222.0,hatch,3,Diesel,yes,2016,0
7705,Mercedes-Benz,8400.0,other,457,Gas,yes,1996,20
7712,Volkswagen,2600.0,sedan,280,Diesel,no,2000,16
7713,Volkswagen,16800.0,crossover,249,Diesel,yes,2005,11
7717,VAZ,4500.0,vagon,100,Gas,yes,2009,7
7718,Volkswagen,7750.0,van,235,Diesel,yes,2004,12
7720,BMW,6699.0,sedan,299,Petrol,yes,2001,15
7724,BMW,9100.0,sedan,230,Gas,yes,2004,12
7727,Toyota,8500.0,hatch,55,Petrol,yes,2011,5
7729,BMW,3000.0,sedan,350,Other,yes,1992,24
7732,VAZ,4000.0,sedan,150,Petrol,yes,2007,9
7738,Mercedes-Benz,5400.0,sedan,285,Diesel,no,2002,14
7739,Volkswagen,2200.0,hatch,33,Diesel,yes,1985,31
7744,Mercedes-Benz,7300.0,hatch,176,Petrol,yes,2004,12
7747,BMW,17800.0,vagon,159,Diesel,yes,2008,8
7749,BMW,7400.0,sedan,279,Gas,yes,1998,18
7751,Mercedes-Benz,4900.0,van,248,Diesel,yes,2003,13
7752,VAZ,4200.0,hatch,73,Petrol,yes,2010,6
7765,Volkswagen,17900.0,other,119,Diesel,yes,2012,4
7768,Volkswagen,7777.0,other,214,Other,yes,2007,9
7773,VAZ,1600.0,sedan,123,Petrol,yes,1988,28
7774,Mercedes-Benz,5800.0,sedan,366,Gas,yes,1991,25
7775,VAZ,5990.0,crossover,1,Petrol,yes,1981,35
7776,Mercedes-Benz,10550.0,other,128,Other,yes,2011,5
7779,Mercedes-Benz,42000.0,sedan,38,Diesel,yes,2014,2
7780,BMW,68500.0,sedan,43,Petrol,yes,2013,3
7782,Toyota,2800.0,sedan,287,Petrol,yes,1995,21
7783,VAZ,1500.0,vagon,300,Petrol,yes,1980,36
7789,Toyota,27000.0,other,105,Diesel,yes,2013,3
7794,Volkswagen,8350.0,van,1,Diesel,yes,2011,5
7795,Toyota,18000.0,crossover,320,Diesel,yes,1999,17
7796,Toyota,47700.0,crossover,810,Gas,yes,2010,6
7799,VAZ,926.25,sedan,150,Petrol,yes,1986,30
7804,BMW,65000.0,crossover,58,Petrol,yes,2014,2
7805,BMW,18100.0,crossover,200,Petrol,yes,2005,11
7806,Toyota,22900.0,crossover,34,Petrol,yes,2012,4
7809,Mercedes-Benz,13300.0,sedan,358,Gas,yes,2003,13
7813,Volkswagen,14900.0,sedan,73,Petrol,yes,2012,4
7814,Mercedes-Benz,13999.0,van,98,Diesel,yes,2011,5
7820,Volkswagen,7800.0,sedan,220,Gas,yes,2002,14
7821,VAZ,2500.0,vagon,125,Gas,yes,2007,9
7822,Volkswagen,7350.0,hatch,180,Petrol,yes,2003,13
7825,Toyota,76500.0,crossover,29,Diesel,yes,2014,2
7830,Mercedes-Benz,45000.0,sedan,1,Petrol,yes,2015,1
7831,Volkswagen,5300.0,van,505,Diesel,yes,1995,21
7832,Volkswagen,7300.0,sedan,125,Petrol,yes,2005,11
7835,Mercedes-Benz,5990.0,sedan,400,Gas,yes,1998,18
7837,Mercedes-Benz,18500.0,van,170,Diesel,yes,2010,6
7840,BMW,52300.0,sedan,55,Diesel,yes,2013,3
7841,Mercedes-Benz,58500.0,crossover,128,Diesel,yes,2013,3
7842,VAZ,6700.0,sedan,65,Petrol,yes,2014,2
7847,Toyota,24000.0,crossover,270,Diesel,yes,1994,22
7849,Mercedes-Benz,4900.0,sedan,282,Gas,yes,1993,23
7851,Toyota,15700.0,crossover,195,Gas,yes,2003,13
7855,Volkswagen,8700.0,hatch,148,Other,yes,2008,8
7856,Volkswagen,12900.0,van,290,Diesel,yes,2008,8
7858,BMW,8500.0,sedan,352,Petrol,yes,2001,15
7860,VAZ,4800.0,sedan,80,Petrol,yes,2011,5
7861,Mercedes-Benz,35500.0,sedan,100,Petrol,yes,2010,6
7865,Mercedes-Benz,17990.0,crossover,230,Diesel,yes,2007,9
7866,VAZ,2800.0,sedan,167,Petrol,yes,2002,14
7872,Mercedes-Benz,17600.0,sedan,174,Diesel,yes,2005,11
7873,Volkswagen,12500.0,van,190,Diesel,yes,2008,8
7885,Mercedes-Benz,35000.0,other,147,Petrol,yes,2001,15
7891,Volkswagen,3100.0,sedan,390,Petrol,yes,1990,26
7893,BMW,2899.0,sedan,340,Diesel,yes,1988,28
7899,Mercedes-Benz,12200.0,other,287,Petrol,yes,2000,16
7901,Volkswagen,8650.0,van,108,Diesel,yes,2013,3
7903,Volkswagen,12850.0,crossover,200,Diesel,yes,2006,10
7904,Volkswagen,15200.0,crossover,58,Petrol,yes,2008,8
7906,Mercedes-Benz,39000.0,crossover,195,Gas,yes,2002,14
7907,Volkswagen,9600.0,sedan,106,Petrol,yes,2011,5
7912,BMW,13000.0,sedan,193,Petrol,yes,2003,13
7917,Mercedes-Benz,62000.0,crossover,150,Diesel,yes,2013,3
7921,VAZ,670.0,sedan,5,Petrol,yes,1987,29
7923,Toyota,54000.0,crossover,147,Diesel,yes,2011,5
7929,Toyota,29900.0,crossover,144,Gas,yes,2008,8
7930,Mercedes-Benz,28500.0,hatch,15,Diesel,yes,2014,2
7933,Volkswagen,13700.0,other,200,Diesel,yes,2005,11
7935,BMW,5650.0,sedan,284,Petrol,yes,1998,18
7937,Volkswagen,8900.0,van,169,Diesel,yes,2008,8
7939,Volkswagen,13500.0,van,124,Diesel,yes,2013,3
7942,VAZ,1950.0,sedan,91,Petrol,yes,2005,11
7945,Volkswagen,1899.0,hatch,300,Gas,yes,1984,32
7946,VAZ,1250.0,sedan,150,Petrol,yes,1989,27
7953,Volkswagen,11990.0,van,231,Diesel,yes,2002,14
7955,BMW,32500.0,vagon,162,Diesel,yes,2012,4
7956,Volkswagen,11990.0,van,231,Diesel,yes,2002,14
7958,Volkswagen,6400.0,van,181,Diesel,yes,2008,8
7959,Volkswagen,1296.75,sedan,1,Petrol,yes,1980,36
7960,Mercedes-Benz,18800.0,other,90,Petrol,yes,2008,8
7961,Volkswagen,1300.0,other,10,Diesel,yes,1984,32
7964,Mercedes-Benz,39900.0,other,88,Petrol,yes,2008,8
7967,Volkswagen,10200.0,van,153,Diesel,yes,2007,9
7968,Toyota,2200.0,hatch,50,Petrol,yes,1991,25
7971,Mercedes-Benz,9000.0,sedan,198,Diesel,yes,2002,14
7976,Toyota,27000.0,other,192,Diesel,yes,2007,9
7986,Toyota,23500.0,sedan,80,Gas,yes,2014,2
7991,BMW,9500.0,sedan,339,Diesel,yes,2001,15
7992,Mercedes-Benz,9600.0,van,184,Diesel,yes,2012,4
7998,BMW,6500.0,sedan,272,Petrol,yes,1996,20
7999,Volkswagen,28660.0,van,0,Diesel,yes,2016,0
8003,Volkswagen,9800.0,van,160,Diesel,yes,2009,7
8004,Mercedes-Benz,41900.0,sedan,95,Petrol,yes,2011,5
8007,Toyota,10500.0,van,200,Gas,yes,2005,11
8008,Mercedes-Benz,2800.0,other,220,Petrol,no,2000,16
8010,Volkswagen,16200.0,sedan,116,Diesel,yes,2011,5
8012,Mercedes-Benz,104000.0,crossover,16,Petrol,yes,2015,1
8013,Volkswagen,3350.0,other,223,Diesel,yes,1997,19
8014,BMW,34000.0,sedan,115,Petrol,yes,2008,8
8021,Toyota,26900.0,crossover,119,Gas,yes,2008,8
8022,Mercedes-Benz,28900.0,other,78,Petrol,yes,2010,6
8025,Mercedes-Benz,35300.0,sedan,3,Petrol,yes,2014,2
8031,Toyota,45500.0,crossover,45,Petrol,yes,2015,1
8032,BMW,4800.0,sedan,111,Gas,yes,1991,25
8033,Toyota,2999.0,vagon,5,Petrol,yes,1989,27
8034,BMW,27000.0,sedan,137,Other,yes,2005,11
8037,Mercedes-Benz,6200.0,van,196,Diesel,yes,2002,14
8038,VAZ,9500.0,crossover,7,Petrol,yes,2015,1
8042,VAZ,4100.0,sedan,87,Gas,yes,2008,8
8046,VAZ,4400.0,other,122,Gas,yes,2012,4
8053,Toyota,8500.0,vagon,200,Petrol,yes,1999,17
8054,VAZ,1750.0,sedan,130,Petrol,yes,1992,24
8055,Volkswagen,7700.0,van,247,Diesel,yes,2002,14
8057,Mercedes-Benz,2400.0,sedan,1,Petrol,no,2001,15
8064,Mercedes-Benz,19500.0,sedan,180,Diesel,yes,2008,8
8067,Toyota,4500.0,sedan,238,Petrol,yes,1996,20
8069,Mercedes-Benz,15300.0,other,234,Diesel,yes,2008,8
8070,VAZ,1000.0,sedan,68,Petrol,yes,1995,21
8071,VAZ,4464.0,sedan,111,Petrol,yes,2010,6
8073,Mercedes-Benz,5500.0,van,400,Diesel,yes,1996,20
8074,BMW,10900.0,sedan,375,Gas,yes,2001,15
8081,Toyota,18300.0,hatch,30,Petrol,yes,2014,2
8090,Volkswagen,49500.0,crossover,80,Diesel,yes,2014,2
8095,Mercedes-Benz,1600.0,hatch,180,Petrol,no,2000,16
8096,Volkswagen,10500.0,van,299,Diesel,yes,2002,14
8097,Mercedes-Benz,6000.0,sedan,350,Diesel,yes,1985,31
8099,Mercedes-Benz,16500.0,van,386,Diesel,yes,2006,10
8100,Toyota,28800.0,crossover,29,Diesel,yes,2015,1
8105,Volkswagen,3700.0,hatch,121,Diesel,yes,1993,23
8106,Volkswagen,9300.0,van,200,Diesel,yes,2011,5
8114,BMW,22000.0,other,138,Petrol,yes,2007,9
8118,Volkswagen,10650.0,van,130,Diesel,yes,2011,5
8125,Mercedes-Benz,4100.0,sedan,400,Diesel,yes,1987,29
8126,Toyota,13300.0,crossover,140,Petrol,yes,2007,9
8128,Toyota,5050.0,hatch,138,Petrol,yes,2001,15
8135,Mercedes-Benz,18900.0,other,111,Petrol,yes,2009,7
8140,Mercedes-Benz,16500.0,sedan,190,Diesel,yes,2007,9
8141,BMW,2700.0,other,287,Diesel,no,1998,18
8143,VAZ,4600.0,sedan,122,Other,yes,2008,8
8145,Mercedes-Benz,5000.0,other,200,Petrol,yes,1998,18
8146,Volkswagen,15000.0,vagon,69,Petrol,yes,2012,4
8154,Mercedes-Benz,25500.0,crossover,200,Diesel,yes,2007,9
8157,Volkswagen,10200.0,van,253,Diesel,yes,2008,8
8158,BMW,4099.0,sedan,50,Petrol,yes,1988,28
8164,Toyota,20000.0,crossover,250,Diesel,yes,2000,16
8165,VAZ,703.95,sedan,20,Petrol,yes,1985,31
8170,VAZ,1900.0,sedan,1,Other,yes,2003,13
8172,BMW,3500.0,sedan,313,Diesel,yes,1994,22
8177,BMW,64900.0,crossover,73,Diesel,yes,2013,3
8180,Mercedes-Benz,6200.0,sedan,450,Gas,yes,1997,19
8181,VAZ,1600.0,sedan,230,Petrol,yes,1987,29
8189,Volkswagen,9000.0,van,275,Diesel,yes,2002,14
8191,Volkswagen,3999.0,hatch,152,Petrol,yes,2000,16
8195,Mercedes-Benz,99000.0,sedan,0,Petrol,yes,2016,0
8196,Toyota,42000.0,crossover,97,Petrol,yes,2010,6
8197,BMW,7250.0,sedan,300,Petrol,yes,1999,17
8199,VAZ,850.0,sedan,72,Petrol,yes,1977,39
8203,Mercedes-Benz,5500.0,sedan,100,Petrol,yes,2007,9
8206,Mercedes-Benz,8200.0,other,199,Diesel,yes,2001,15
8208,BMW,42000.0,crossover,128,Petrol,yes,2011,5
8218,Volkswagen,10700.0,van,274,Diesel,yes,2001,15
8220,Volkswagen,7700.0,van,228,Diesel,yes,2006,10
8221,BMW,15000.0,crossover,85,Petrol,no,2010,6
8225,Mercedes-Benz,24500.0,sedan,180,Diesel,yes,2008,8
8228,BMW,8900.0,sedan,240,Diesel,yes,2001,15
8235,Mercedes-Benz,59999.0,sedan,11,Petrol,yes,2012,4
8244,Volkswagen,9800.0,van,196,Diesel,yes,2011,5
8246,VAZ,1700.0,hatch,500,Petrol,yes,1986,30
8248,Volkswagen,12500.0,crossover,230,Gas,yes,2003,13
